Timestamp,Name,ID,URL,Time Spent
2023-12-26 18:53:13,John,364,www.myschool.com,74m
2023-12-26 18:36:15,Dakota,82,www.myschool.com,24m
2023-12-26 17:09:49,Alex,72,www.myschool.com,3m
2023-12-26 16:34:00,Oscar,351,www.myschool.com,64m
2023-12-26 16:31:12,Rachel,11,www.myschool.com,32m
2023-12-26 13:45:44,Audrey,61,www.myschool.com,53m
2023-12-26 12:36:46,Dakota,82,www.myschool.com,25m
2023-12-26 10:51:04,Jocelyn,37,www.myschool.com,92m
2023-12-26 10:28:13,Oscar,351,www.myschool.com,17m
2023-12-26 09:27:31,Dylan,237,www.myschool.com,112m
2023-12-26 08:05:09,Arianna,108,www.myschool.com,5m
2023-12-26 07:34:06,Francisco,284,www.myschool.com,92m
2023-12-26 06:35:13,Karen,90,www.myschool.com,39m
2023-12-26 05:51:14,Leonardo,270,www.myschool.com,7m
2023-12-26 05:19:27,Melissa,137,www.myschool.com,90m
2023-12-26 04:28:25,Jason,119,www.myschool.com,48m
2023-12-25 22:27:11,Stephanie,141,www.myschool.com,74m
2023-12-25 20:02:10,Gabriella,359,www.myschool.com,2m
2023-12-25 13:36:28,Camila,99,www.myschool.com,85m
2023-12-25 13:27:23,Brendan,392,www.myschool.com,81m
2023-12-25 13:08:02,Katelyn,127,www.myschool.com,84m
2023-12-25 09:38:25,Jade,22,www.myschool.com,77m
2023-12-25 09:28:20,Alexandria,230,www.myschool.com,11m
2023-12-25 06:43:43,Charles,327,www.myschool.com,40m
2023-12-25 05:24:52,Kaitlyn,369,www.myschool.com,58m
2023-12-25 02:24:56,Skylar,302,www.myschool.com,46m
2023-12-25 01:37:55,Jalen,254,www.myschool.com,68m
2023-12-24 22:24:38,Mark,16,www.myschool.com,104m
2023-12-24 21:04:55,Shawn,291,www.myschool.com,84m
2023-12-24 20:47:33,Alicia,83,www.myschool.com,114m
2023-12-24 19:54:20,Carson,171,www.myschool.com,92m
2023-12-24 14:53:54,Aaron,169,www.myschool.com,7m
2023-12-24 11:20:31,Marcus,292,www.myschool.com,47m
2023-12-24 11:10:27,Alexia,383,www.myschool.com,38m
2023-12-24 07:12:07,Andres,23,www.myschool.com,49m
2023-12-24 03:43:00,Devon,267,www.myschool.com,112m
2023-12-24 02:20:30,Christopher,148,www.myschool.com,94m
2023-12-23 22:31:17,Gabriella,359,www.myschool.com,102m
2023-12-23 20:38:41,William,368,www.myschool.com,108m
2023-12-23 20:03:28,Alexandra,202,www.myschool.com,38m
2023-12-23 19:42:30,Jordan,281,www.myschool.com,51m
2023-12-23 17:25:53,William,368,www.myschool.com,17m
2023-12-23 17:09:11,Colin,311,www.myschool.com,37m
2023-12-23 16:16:40,Wyatt,139,www.myschool.com,48m
2023-12-23 15:55:16,Christian,131,www.myschool.com,103m
2023-12-23 12:41:48,Peyton,310,www.myschool.com,85m
2023-12-23 11:11:48,Aiden,35,www.myschool.com,37m
2023-12-23 10:37:32,Megan,210,www.myschool.com,107m
2023-12-23 07:09:21,Caitlyn,111,www.myschool.com,6m
2023-12-23 05:36:23,Morgan,277,www.myschool.com,31m
2023-12-23 05:31:50,Danielle,396,www.myschool.com,116m
2023-12-23 04:02:36,Mariah,89,www.myschool.com,78m
2023-12-23 01:36:44,Emmanuel,335,www.myschool.com,74m
2023-12-22 22:33:53,Oliver,47,www.myschool.com,29m
2023-12-22 19:45:21,Crystal,207,www.myschool.com,14m
2023-12-22 15:10:28,Marco,55,www.myschool.com,112m
2023-12-22 15:05:31,Levi,313,www.myschool.com,8m
2023-12-22 14:17:33,Erik,163,www.myschool.com,35m
2023-12-22 11:31:26,Dylan,237,www.myschool.com,113m
2023-12-22 10:09:55,George,20,www.myschool.com,87m
2023-12-22 09:59:39,Edward,54,www.myschool.com,15m
2023-12-22 09:20:44,Rebecca,312,www.myschool.com,41m
2023-12-22 07:30:27,Alejandro,349,www.myschool.com,21m
2023-12-22 07:10:54,Lindsey,94,www.myschool.com,32m
2023-12-22 06:56:20,Henry,43,www.myschool.com,101m
2023-12-22 05:53:35,Alondra,96,www.myschool.com,54m
2023-12-22 05:36:34,Riley,103,www.myschool.com,65m
2023-12-22 05:22:17,Aubrey,10,www.myschool.com,43m
2023-12-22 03:58:22,Kylee,362,www.myschool.com,61m
2023-12-22 02:19:06,Jacqueline,394,www.myschool.com,16m
2023-12-22 02:17:23,Connor,224,www.myschool.com,22m
2023-12-22 02:02:26,Ava,376,www.myschool.com,111m
2023-12-22 01:41:34,Colin,311,www.myschool.com,36m
2023-12-21 19:18:09,Matthew,273,www.myschool.com,41m
2023-12-21 19:09:12,Briana,74,www.myschool.com,107m
2023-12-21 19:03:12,Micah,120,www.myschool.com,34m
2023-12-21 18:51:35,Natalia,206,www.myschool.com,3m
2023-12-21 16:09:40,Timothy,160,www.myschool.com,29m
2023-12-21 13:08:32,Audrey,61,www.myschool.com,66m
2023-12-21 12:37:46,Erik,163,www.myschool.com,9m
2023-12-21 12:23:08,Kaylee,196,www.myschool.com,72m
2023-12-21 10:53:25,Gabriela,88,www.myschool.com,18m
2023-12-21 09:22:53,Melissa,137,www.myschool.com,51m
2023-12-21 08:20:23,Amber,400,www.myschool.com,26m
2023-12-21 06:33:48,Antonio,121,www.myschool.com,85m
2023-12-21 06:04:25,Zoey,235,www.myschool.com,58m
2023-12-21 06:02:54,Jennifer,18,www.myschool.com,77m
2023-12-21 03:41:34,Kylee,362,www.myschool.com,91m
2023-12-21 02:01:32,Lucy,377,www.myschool.com,11m
2023-12-20 22:50:30,Olivia,245,www.myschool.com,16m
2023-12-20 18:33:03,Gabriel,56,www.myschool.com,6m
2023-12-20 17:38:18,Abigail,176,www.myschool.com,73m
2023-12-20 17:27:36,Brian,9,www.myschool.com,96m
2023-12-20 16:08:32,Carson,171,www.myschool.com,16m
2023-12-20 08:16:18,Sebastian,154,www.myschool.com,80m
2023-12-20 07:40:25,Bryson,3,www.myschool.com,75m
2023-12-20 07:16:51,Addison,158,www.myschool.com,32m
2023-12-20 07:08:50,Aubrey,10,www.myschool.com,81m
2023-12-20 06:44:37,Alexia,383,www.myschool.com,94m
2023-12-20 06:43:29,Bianca,285,www.myschool.com,88m
2023-12-20 03:27:30,Martin,62,www.myschool.com,13m
2023-12-20 01:25:08,Cassidy,39,www.myschool.com,90m
2023-12-20 00:08:52,Bryson,3,www.myschool.com,1m
2023-12-19 21:50:33,Margaret,220,www.myschool.com,38m
2023-12-19 21:24:03,Aidan,8,www.myschool.com,64m
2023-12-19 20:50:04,Noah,234,www.myschool.com,56m
2023-12-19 18:49:30,Caitlyn,111,www.myschool.com,116m
2023-12-19 18:01:00,Shawn,291,www.myschool.com,120m
2023-12-19 07:51:56,Jada,146,www.myschool.com,2m
2023-12-19 05:32:05,Jose,144,www.myschool.com,23m
2023-12-19 05:30:42,Cole,317,www.myschool.com,114m
2023-12-19 04:20:40,Thomas,32,www.myschool.com,112m
2023-12-19 03:52:15,Wesley,296,www.myschool.com,83m
2023-12-19 03:50:38,Emily,100,www.myschool.com,105m
2023-12-19 02:42:13,Alondra,96,www.myschool.com,38m
2023-12-19 01:45:54,Ana,395,www.myschool.com,23m
2023-12-19 00:25:50,Gianna,274,www.myschool.com,83m
2023-12-18 22:13:05,Angel,33,www.myschool.com,91m
2023-12-18 21:56:38,Marcus,292,www.myschool.com,117m
2023-12-18 21:13:51,Mariah,89,www.myschool.com,2m
2023-12-18 19:28:42,Gracie,258,www.myschool.com,107m
2023-12-18 18:02:05,Ella,306,www.myschool.com,110m
2023-12-18 12:40:44,Sophie,113,www.myschool.com,36m
2023-12-18 12:03:30,Chase,333,www.myschool.com,40m
2023-12-18 11:44:14,Jayden,299,www.myschool.com,14m
2023-12-18 10:15:00,Ella,306,www.myschool.com,65m
2023-12-18 09:56:27,Derek,323,www.myschool.com,103m
2023-12-18 09:53:57,Jared,399,www.myschool.com,23m
2023-12-18 08:57:19,Serenity,366,www.myschool.com,100m
2023-12-18 08:17:40,Mary,73,www.myschool.com,118m
2023-12-18 08:02:00,Tanner,221,www.myschool.com,58m
2023-12-18 06:59:11,Ryan,200,www.myschool.com,60m
2023-12-18 01:18:56,Ella,306,www.myschool.com,39m
2023-12-18 00:22:15,Lydia,118,www.myschool.com,107m
2023-12-17 23:32:05,Breanna,48,www.myschool.com,2m
2023-12-17 22:51:47,Colton,175,www.myschool.com,37m
2023-12-17 20:39:03,Brody,81,www.myschool.com,38m
2023-12-17 19:06:27,Destiny,190,www.myschool.com,109m
2023-12-17 18:54:25,Zoe,135,www.myschool.com,63m
2023-12-17 16:54:30,Alan,104,www.myschool.com,113m
2023-12-17 16:41:31,Brianna,385,www.myschool.com,86m
2023-12-17 14:53:35,Anna,326,www.myschool.com,13m
2023-12-17 13:43:49,Johnathan,295,www.myschool.com,14m
2023-12-17 13:22:10,Jackson,223,www.myschool.com,42m
2023-12-17 10:48:35,Summer,241,www.myschool.com,69m
2023-12-17 10:02:17,Cassidy,39,www.myschool.com,26m
2023-12-17 09:17:05,Jennifer,18,www.myschool.com,71m
2023-12-17 08:22:39,Christina,178,www.myschool.com,61m
2023-12-17 05:00:11,Jordyn,289,www.myschool.com,88m
2023-12-17 03:50:04,Rachel,11,www.myschool.com,57m
2023-12-17 01:37:24,Stephanie,141,www.myschool.com,6m
2023-12-17 01:07:15,Hayden,123,www.myschool.com,21m
2023-12-16 23:59:48,Peyton,75,www.myschool.com,12m
2023-12-16 23:02:36,Colin,311,www.myschool.com,47m
2023-12-16 17:26:46,Kennedy,71,www.myschool.com,14m
2023-12-16 16:25:23,Gracie,258,www.myschool.com,88m
2023-12-16 15:42:22,Jordyn,289,www.myschool.com,107m
2023-12-16 13:23:17,Kate,167,www.myschool.com,67m
2023-12-16 12:44:57,Trevor,261,www.myschool.com,114m
2023-12-16 06:59:30,Chase,333,www.myschool.com,4m
2023-12-16 05:54:37,Abigail,176,www.myschool.com,37m
2023-12-16 00:36:16,Micah,120,www.myschool.com,45m
2023-12-15 21:01:59,Andres,23,www.myschool.com,36m
2023-12-15 20:42:16,Dalton,36,www.myschool.com,91m
2023-12-15 13:23:57,Grace,132,www.myschool.com,100m
2023-12-15 13:14:14,Mason,134,www.myschool.com,110m
2023-12-15 12:05:25,Samantha,344,www.myschool.com,22m
2023-12-15 07:06:16,Devon,267,www.myschool.com,44m
2023-12-15 06:40:01,Abraham,57,www.myschool.com,71m
2023-12-15 05:57:23,Brendan,392,www.myschool.com,17m
2023-12-15 05:33:12,Isabel,218,www.myschool.com,49m
2023-12-15 05:02:52,Lucy,377,www.myschool.com,39m
2023-12-15 01:45:23,Ariana,64,www.myschool.com,72m
2023-12-15 00:50:35,Richard,259,www.myschool.com,89m
2023-12-14 21:51:01,Max,271,www.myschool.com,16m
2023-12-14 21:43:50,Jocelyn,37,www.myschool.com,96m
2023-12-14 19:36:22,Johnathan,295,www.myschool.com,22m
2023-12-14 16:06:32,Hailey,116,www.myschool.com,68m
2023-12-14 14:38:30,Natalia,206,www.myschool.com,118m
2023-12-14 13:34:26,Reagan,27,www.myschool.com,23m
2023-12-14 09:31:17,Blake,339,www.myschool.com,31m
2023-12-14 09:08:02,Aaron,169,www.myschool.com,111m
2023-12-14 05:42:51,Karen,90,www.myschool.com,41m
2023-12-14 03:52:17,Lucy,377,www.myschool.com,100m
2023-12-14 03:45:09,Zoey,235,www.myschool.com,105m
2023-12-14 03:00:55,Hope,340,www.myschool.com,113m
2023-12-13 23:11:48,Charles,327,www.myschool.com,86m
2023-12-13 21:35:18,Lucas,205,www.myschool.com,83m
2023-12-13 20:29:23,Sadie,353,www.myschool.com,6m
2023-12-13 18:31:16,Evelyn,180,www.myschool.com,85m
2023-12-13 18:29:52,Brody,81,www.myschool.com,54m
2023-12-13 17:46:45,Leslie,4,www.myschool.com,61m
2023-12-13 17:20:33,Logan,256,www.myschool.com,55m
2023-12-13 15:11:19,Abraham,57,www.myschool.com,118m
2023-12-13 11:41:40,Shawn,291,www.myschool.com,75m
2023-12-13 10:00:57,Serenity,366,www.myschool.com,76m
2023-12-13 05:32:06,Emmanuel,335,www.myschool.com,20m
2023-12-13 05:17:15,Javier,222,www.myschool.com,62m
2023-12-13 03:27:03,Jared,399,www.myschool.com,98m
2023-12-13 00:52:43,Jillian,268,www.myschool.com,78m
2023-12-13 00:41:38,Seth,336,www.myschool.com,86m
2023-12-12 22:41:18,Jalen,254,www.myschool.com,119m
2023-12-12 20:32:30,Camila,99,www.myschool.com,17m
2023-12-12 19:09:49,Edward,54,www.myschool.com,33m
2023-12-12 18:46:45,David,115,www.myschool.com,16m
2023-12-12 16:35:30,Landon,365,www.myschool.com,49m
2023-12-12 15:53:26,Jeremy,105,www.myschool.com,7m
2023-12-12 13:47:01,Miguel,19,www.myschool.com,85m
2023-12-12 10:04:53,Evan,46,www.myschool.com,36m
2023-12-12 09:54:44,Braden,152,www.myschool.com,52m
2023-12-12 08:55:16,Dalton,36,www.myschool.com,90m
2023-12-12 08:11:57,Samantha,344,www.myschool.com,79m
2023-12-12 03:11:09,Jordan,281,www.myschool.com,66m
2023-12-12 02:36:53,Colton,175,www.myschool.com,94m
2023-12-12 02:01:57,Andrea,198,www.myschool.com,84m
2023-12-11 19:48:55,Angelina,114,www.myschool.com,111m
2023-12-11 18:57:10,Natalia,206,www.myschool.com,60m
2023-12-11 16:15:33,Michelle,14,www.myschool.com,37m
2023-12-11 15:28:47,John,364,www.myschool.com,45m
2023-12-11 11:59:10,Trinity,87,www.myschool.com,86m
2023-12-11 11:46:29,Zoe,135,www.myschool.com,81m
2023-12-11 09:31:41,James,164,www.myschool.com,79m
2023-12-11 05:30:13,Adrian,107,www.myschool.com,81m
2023-12-11 04:59:17,Sofia,156,www.myschool.com,13m
2023-12-11 03:47:53,Caden,225,www.myschool.com,43m
2023-12-11 03:13:05,Thomas,32,www.myschool.com,53m
2023-12-11 01:49:09,Bryce,232,www.myschool.com,63m
2023-12-10 23:24:09,Marco,55,www.myschool.com,83m
2023-12-10 23:14:56,Mia,40,www.myschool.com,89m
2023-12-10 18:57:06,Katelyn,127,www.myschool.com,28m
2023-12-10 18:50:09,Sadie,353,www.myschool.com,99m
2023-12-10 18:30:35,Jazmin,294,www.myschool.com,115m
2023-12-10 15:29:39,Jordan,281,www.myschool.com,118m
2023-12-10 13:08:24,Kaden,397,www.myschool.com,75m
2023-12-10 12:24:42,Jared,399,www.myschool.com,105m
2023-12-10 10:40:31,Martin,62,www.myschool.com,17m
2023-12-10 10:38:14,Aaliyah,21,www.myschool.com,41m
2023-12-10 09:30:34,Ellie,15,www.myschool.com,28m
2023-12-10 06:46:51,Edward,54,www.myschool.com,75m
2023-12-10 05:55:14,Molly,269,www.myschool.com,49m
2023-12-10 05:06:02,Abby,260,www.myschool.com,8m
2023-12-10 05:00:06,Skylar,302,www.myschool.com,100m
2023-12-10 02:52:56,Grace,132,www.myschool.com,24m
2023-12-09 23:36:06,Katie,1,www.myschool.com,87m
2023-12-09 21:41:44,Chelsea,252,www.myschool.com,8m
2023-12-09 17:09:10,Kaitlyn,369,www.myschool.com,115m
2023-12-09 14:40:30,Avery,348,www.myschool.com,53m
2023-12-09 13:40:30,Gabrielle,58,www.myschool.com,52m
2023-12-09 13:20:25,Kate,167,www.myschool.com,33m
2023-12-09 13:01:17,James,164,www.myschool.com,106m
2023-12-09 12:42:32,Mark,16,www.myschool.com,66m
2023-12-09 12:40:25,Jorge,390,www.myschool.com,115m
2023-12-09 12:38:27,Vincent,253,www.myschool.com,61m
2023-12-09 10:14:59,Hayden,123,www.myschool.com,34m
2023-12-09 08:06:22,Marco,55,www.myschool.com,94m
2023-12-09 05:20:04,Joel,142,www.myschool.com,22m
2023-12-08 23:00:37,Ashley,155,www.myschool.com,12m
2023-12-08 22:54:22,Sophia,84,www.myschool.com,19m
2023-12-08 21:10:13,Zachary,321,www.myschool.com,102m
2023-12-08 20:13:01,Samuel,179,www.myschool.com,19m
2023-12-08 18:33:30,Danielle,396,www.myschool.com,9m
2023-12-08 16:33:45,Angelina,114,www.myschool.com,21m
2023-12-08 14:40:53,Aaliyah,21,www.myschool.com,111m
2023-12-08 10:07:28,Devon,267,www.myschool.com,74m
2023-12-08 07:46:23,Mason,134,www.myschool.com,63m
2023-12-08 04:37:45,Isabel,218,www.myschool.com,77m
2023-12-08 01:05:03,Ariana,64,www.myschool.com,101m
2023-12-08 00:45:39,Derek,323,www.myschool.com,11m
2023-12-07 21:39:25,Brandon,297,www.myschool.com,116m
2023-12-07 17:02:12,Christina,178,www.myschool.com,107m
2023-12-07 15:49:21,Melanie,391,www.myschool.com,10m
2023-12-07 15:43:43,Joshua,371,www.myschool.com,109m
2023-12-07 12:59:33,Danielle,396,www.myschool.com,48m
2023-12-07 12:54:24,Lauren,76,www.myschool.com,5m
2023-12-07 12:15:58,Ivan,314,www.myschool.com,38m
2023-12-07 11:38:24,Kennedy,71,www.myschool.com,78m
2023-12-07 10:30:28,Brandon,297,www.myschool.com,50m
2023-12-07 04:48:04,Makenzie,356,www.myschool.com,0m
2023-12-07 04:24:59,Lily,328,www.myschool.com,99m
2023-12-07 03:30:17,Tyler,192,www.myschool.com,72m
2023-12-06 23:51:51,Erica,231,www.myschool.com,85m
2023-12-06 19:30:24,Jack,199,www.myschool.com,15m
2023-12-06 18:59:11,Gavin,380,www.myschool.com,20m
2023-12-06 16:24:22,Ariana,64,www.myschool.com,91m
2023-12-06 13:39:45,Max,271,www.myschool.com,18m
2023-12-06 13:04:26,Ayden,287,www.myschool.com,24m
2023-12-06 10:28:00,Samuel,179,www.myschool.com,83m
2023-12-06 09:39:33,Julia,97,www.myschool.com,58m
2023-12-06 08:56:56,Kenneth,209,www.myschool.com,108m
2023-12-06 06:07:06,Christina,178,www.myschool.com,101m
2023-12-06 04:37:53,Erin,194,www.myschool.com,42m
2023-12-06 03:06:09,Breanna,48,www.myschool.com,6m
2023-12-06 02:57:41,Dylan,237,www.myschool.com,70m
2023-12-06 01:45:47,Michelle,14,www.myschool.com,21m
2023-12-05 20:22:38,Amelia,106,www.myschool.com,31m
2023-12-05 19:40:04,Emily,100,www.myschool.com,108m
2023-12-05 12:41:29,Garrett,357,www.myschool.com,103m
2023-12-05 11:53:19,Michelle,14,www.myschool.com,111m
2023-12-05 09:19:24,Chloe,26,www.myschool.com,88m
2023-12-05 07:36:32,Brooke,318,www.myschool.com,0m
2023-12-05 05:46:43,Angelina,114,www.myschool.com,54m
2023-12-05 05:23:17,Audrey,61,www.myschool.com,79m
2023-12-05 01:11:50,Jack,199,www.myschool.com,109m
2023-12-04 17:20:48,Luis,151,www.myschool.com,55m
2023-12-04 17:12:45,Oliver,47,www.myschool.com,70m
2023-12-04 16:50:50,Nathan,279,www.myschool.com,65m
2023-12-04 14:08:13,Luis,151,www.myschool.com,21m
2023-12-04 09:46:46,Jacqueline,394,www.myschool.com,93m
2023-12-04 09:46:39,Zoey,235,www.myschool.com,12m
2023-12-04 07:46:11,Amanda,86,www.myschool.com,21m
2023-12-04 06:39:49,Jasmin,185,www.myschool.com,40m
2023-12-04 06:02:27,Megan,210,www.myschool.com,26m
2023-12-04 05:52:21,Caden,225,www.myschool.com,9m
2023-12-04 01:46:26,Cameron,193,www.myschool.com,89m
2023-12-03 22:24:07,Evan,46,www.myschool.com,17m
2023-12-03 21:58:33,Nathaniel,93,www.myschool.com,113m
2023-12-03 21:56:40,Nolan,379,www.myschool.com,30m
2023-12-03 21:47:02,Jordan,387,www.myschool.com,60m
2023-12-03 20:01:35,Gracie,258,www.myschool.com,4m
2023-12-03 19:34:57,Jordyn,289,www.myschool.com,68m
2023-12-03 16:37:53,Preston,6,www.myschool.com,5m
2023-12-03 13:45:06,Maya,95,www.myschool.com,30m
2023-12-03 11:49:09,Christian,131,www.myschool.com,20m
2023-12-03 08:45:52,Bradley,373,www.myschool.com,12m
2023-12-03 08:41:08,Fernando,238,www.myschool.com,11m
2023-12-03 05:08:53,Garrett,357,www.myschool.com,84m
2023-12-03 03:10:51,Blake,339,www.myschool.com,54m
2023-12-03 02:49:14,Briana,74,www.myschool.com,13m
2023-12-03 02:01:23,Christopher,148,www.myschool.com,95m
2023-12-02 23:20:32,Marco,55,www.myschool.com,87m
2023-12-02 23:18:27,Garrett,357,www.myschool.com,67m
2023-12-02 21:36:57,Jillian,268,www.myschool.com,10m
2023-12-02 15:49:39,Luke,45,www.myschool.com,35m
2023-12-02 15:09:55,Faith,338,www.myschool.com,90m
2023-12-02 15:09:06,Emmanuel,335,www.myschool.com,50m
2023-12-02 11:10:57,Cody,42,www.myschool.com,72m
2023-12-02 10:51:03,Emily,100,www.myschool.com,101m
2023-12-02 09:23:15,Jorge,390,www.myschool.com,71m
2023-12-02 09:18:32,Justin,204,www.myschool.com,27m
2023-12-02 08:27:08,Spencer,286,www.myschool.com,89m
2023-12-02 08:00:48,Nicole,251,www.myschool.com,87m
2023-12-02 07:11:03,Connor,224,www.myschool.com,18m
2023-12-02 05:32:31,Nicole,251,www.myschool.com,13m
2023-12-01 23:59:33,Jade,22,www.myschool.com,38m
2023-12-01 23:27:39,Reagan,27,www.myschool.com,78m
2023-12-01 21:58:57,Sergio,117,www.myschool.com,58m
2023-12-01 21:52:50,Lucas,205,www.myschool.com,35m
2023-12-01 21:21:25,Jazmin,294,www.myschool.com,93m
2023-12-01 16:35:25,Kelsey,162,www.myschool.com,94m
2023-12-01 16:11:05,Daniel,17,www.myschool.com,78m
2023-12-01 14:26:08,Raymond,208,www.myschool.com,21m
2023-12-01 14:14:12,Cassidy,39,www.myschool.com,77m
2023-12-01 13:27:03,Garrett,357,www.myschool.com,70m
2023-12-01 12:26:10,Cassidy,39,www.myschool.com,35m
2023-12-01 11:51:53,Chloe,26,www.myschool.com,81m
2023-12-01 10:05:19,Kennedy,71,www.myschool.com,30m
2023-12-01 03:40:10,Amelia,106,www.myschool.com,100m
2023-12-01 03:02:15,Christina,178,www.myschool.com,9m
2023-11-30 23:38:10,Javier,222,www.myschool.com,53m
2023-11-30 22:50:32,Trinity,87,www.myschool.com,80m
2023-11-30 20:14:27,Eric,265,www.myschool.com,47m
2023-11-30 17:40:43,Natalie,288,www.myschool.com,79m
2023-11-30 10:23:54,Michelle,14,www.myschool.com,91m
2023-11-30 10:05:19,Patrick,324,www.myschool.com,26m
2023-11-30 09:49:42,Emmanuel,335,www.myschool.com,97m
2023-11-30 09:38:24,Juan,79,www.myschool.com,5m
2023-11-30 09:24:13,Richard,259,www.myschool.com,91m
2023-11-30 09:06:40,Leslie,4,www.myschool.com,30m
2023-11-30 08:34:55,Eric,265,www.myschool.com,19m
2023-11-30 07:53:38,Jennifer,18,www.myschool.com,45m
2023-11-30 07:44:06,Spencer,286,www.myschool.com,105m
2023-11-30 06:09:06,Alexander,214,www.myschool.com,61m
2023-11-30 04:38:10,Alan,104,www.myschool.com,69m
2023-11-30 03:49:10,Angel,33,www.myschool.com,104m
2023-11-30 00:08:09,Brooke,318,www.myschool.com,104m
2023-11-29 23:11:40,Erik,163,www.myschool.com,99m
2023-11-29 22:07:51,Avery,348,www.myschool.com,50m
2023-11-29 18:30:36,Emmanuel,335,www.myschool.com,110m
2023-11-29 17:57:27,Cheyenne,280,www.myschool.com,79m
2023-11-29 14:34:24,Ellie,15,www.myschool.com,30m
2023-11-29 14:34:07,Peyton,75,www.myschool.com,59m
2023-11-29 13:57:55,Sophia,84,www.myschool.com,55m
